output	ASV	DFP.024	DFP.025	DFP.026	DFP.027	DFP.028	DFP.029	DFP.030	DFP.031	DFP.032	DFP.000	DFP.001	DFP.002	DFP.003	DFP.004	DFP.005	DFP.006	DFP.007	DFP.008	DFP.009	DFP.010	DFP.011	DFP.012	DFP.013	DFP.014	DFP.015	DFP.016	DFP.017	DFP.018	DFP.019	DFP.020	DFP.021	DFP.022	DFP.023
2895	Root (47.1%); unclassified_Root (47.1%)	ASV3654	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2896	Root (36.4%); unclassified_Root (36.4%)	ASV3655	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2897	Root (100%); Bacteria (100%); Actinobacteriota (100%); Actinobacteria (100%); Micrococcales (100%); Microbacteriaceae (98%); Microbacterium (60.2%)	ASV3656	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2898	Root (53.6%); unclassified_Root (53.6%)	ASV3657	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2899	Root (94%); Bacteria (94%); Proteobacteria (94%); Alphaproteobacteria (94%); Rhodobacterales (93.2%); Rhodobacteraceae (93.2%); Rubellimicrobium (77.5%)	ASV3658	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900	Root (72%); Bacteria (71.4%); Planctomycetota (70.8%); Planctomycetes (70.8%); Isosphaerales (69.5%); Isosphaeraceae (69.5%); unclassified_Isosphaeraceae (69.5%)	ASV3659	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2901	Root (92.8%); Bacteria (92.8%); Bacteroidota (92.8%); Bacteroidia (92.8%); Flavobacteriales (92.8%); Weeksellaceae (92.8%); Chryseobacterium (71.2%)	ASV366	65	81	0	0	0	0	0	0	29	6	0	0	0	0	0	0	11	0	157	211	0	327	6	56	9	60	9	2788	0	0	0	577	247
2902	Root (76%); Bacteria (76%); Verrucomicrobiota (74.7%); Verrucomicrobiae (74.7%); Pedosphaerales (74.7%); Pedosphaeraceae (74.7%); unclassified_Pedosphaeraceae (74.7%)	ASV3660	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2903	Root (27.8%); unclassified_Root (27.8%)	ASV3661	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2904	Root (81.1%); Bacteria (81.1%); Patescibacteria (81.1%); Saccharimonadia (81.1%); Saccharimonadales (81.1%); Saccharimonadaceae (81.1%); TM7a (61.1%)	ASV3662	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2905	Root (87.7%); Bacteria (87.7%); Cyanobacteria (87.7%); Cyanobacteriia (87.7%); Chloroplast (87.7%)	ASV3663	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2906	Root (91.8%); Bacteria (91.8%); Planctomycetota (91.8%); Planctomycetes (91.8%); Isosphaerales (91.8%); Isosphaeraceae (91.8%); Tundrisphaera (86.8%)	ASV3664	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2907	Root (100%); Bacteria (100%); Verrucomicrobiota (100%); Verrucomicrobiae (100%); Verrucomicrobiales (100%); Rubritaleaceae (100%); Luteolibacter (97.9%)	ASV3665	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2908	Root (95%); Bacteria (95%); Proteobacteria (95%); Alphaproteobacteria (95%); Tistrellales (95%); Geminicoccaceae (95%); Geminicoccus (93.2%)	ASV3666	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2909	Root (91.1%); Bacteria (91.1%); Planctomycetota (91.1%); Planctomycetes (91.1%); Isosphaerales (91.1%); Isosphaeraceae (91.1%); Paludisphaera (87.8%)	ASV3667	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2910	Root (100%); Bacteria (100%); Proteobacteria (100%); Alphaproteobacteria (100%); Rhizobiales (100%); Beijerinckiaceae (99.3%); Microvirga (90.6%)	ASV3668	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2911	Root (100%); Bacteria (100%); Proteobacteria (100%); Alphaproteobacteria (100%); Sphingomonadales (99%); Sphingomonadaceae (99%); unclassified_Sphingomonadaceae (99%)	ASV3669	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2912	Root (91.2%); Bacteria (91.2%); Bacteroidota (91.2%); Bacteroidia (91.2%); Flavobacteriales (91.2%); Flavobacteriaceae (91.2%); Flavobacterium (84.6%)	ASV367	0	0	0	2469	877	115	0	0	0	0	0	0	0	0	0	0	14	0	0	204	0	0	178	376	401	0	0	0	0	0	0	0	0
2913	Root (95.7%); Bacteria (95.7%); Cyanobacteria (95.7%); Cyanobacteriia (95.7%); Cyanobacteriales (95.7%); Phormidiaceae (81.4%); Trichocoleus SAG 26.92 (81.4%)	ASV3670	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
2914	Root (96.3%); Bacteria (96.3%); Planctomycetota (96.3%); Planctomycetes (96.3%); Isosphaerales (96.3%); Isosphaeraceae (96.3%); Tundrisphaera (95.4%)	ASV3671	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2915	Root (87.3%); Bacteria (87.3%); Proteobacteria (87.3%); Alphaproteobacteria (87.3%); Acetobacterales (86.6%); Acetobacteraceae (86.6%); Acidiphilium (81.2%)	ASV3672	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2916	Root (70.1%); Bacteria (70.1%); Bacteroidota (68.7%); Bacteroidia (68.7%); Chitinophagales (67.4%); Chitinophagaceae (67.4%); unclassified_Chitinophagaceae (67.4%)	ASV3673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2917	Root (70.6%); Bacteria (70.6%); Proteobacteria (67.3%); Alphaproteobacteria (67.3%); Rickettsiales (64.8%); unclassified_Rickettsiales (64.8%)	ASV3674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2918	Root (96.9%); Bacteria (96.9%); Myxococcota (96.9%); Polyangia (96.9%); Nannocystales (95.9%); Nannocystaceae (95.9%); Nannocystis (95.2%)	ASV3675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
2919	Root (91.6%); Bacteria (91.6%); Proteobacteria (91.6%); Alphaproteobacteria (91.6%); Caulobacterales (90.8%); Caulobacteraceae (90.8%); Phenylobacterium (81.1%)	ASV3676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
2920	Root (43.8%); unclassified_Root (43.8%)	ASV3677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
2921	Root (74.9%); Bacteria (74.9%); Bacteroidota (74.9%); Bacteroidia (74.9%); Chitinophagales (72.7%); Chitinophagaceae (72.7%); unclassified_Chitinophagaceae (72.7%)	ASV3678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2922	Root (100%); Bacteria (100%); Cyanobacteria (100%); Cyanobacteriia (100%); Chloroplast (100%)	ASV3679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2923	Root (89.4%); Bacteria (89.4%); Bacteroidota (89.4%); Bacteroidia (89.4%); Chitinophagales (89.4%); Chitinophagaceae (89.4%); Edaphobaculum (86.3%)	ASV368	0	0	0	66	0	0	112	1099	3313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2924	Root (50.1%); unclassified_Root (50.1%)	ASV3680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
2925	Root (83.5%); Bacteria (83.5%); Bdellovibrionota (81.6%); Bdellovibrionia (81.6%); Bacteriovoracales (81.6%); Bacteriovoracaceae (81.6%); Peredibacter (81.6%)	ASV3681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
2926	Root (88.7%); Bacteria (88.7%); Firmicutes (88.7%); Clostridia (62.8%); unclassified_Clostridia (62.8%)	ASV3682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
2927	Root (54.2%); unclassified_Root (54.2%)	ASV3683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
2928	Root (97.8%); Bacteria (97.8%); Actinobacteriota (97.8%); Actinobacteria (97.8%); Corynebacteriales (93.6%); Mycobacteriaceae (88.3%); Mycobacterium (85.3%)	ASV3684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
2929	Root (78.3%); Bacteria (78.3%); Bacteroidota (78.3%); Bacteroidia (78.3%); Chitinophagales (74.9%); Chitinophagaceae (74.1%); unclassified_Chitinophagaceae (74.1%)	ASV3685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
2930	Root (57.6%); unclassified_Root (57.6%)	ASV3686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
2931	Root (33.7%); unclassified_Root (33.7%)	ASV3687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0	0	0	0	0	0	0
2932	Root (68.5%); Bacteria (68.1%); Bacteroidota (68.1%); Bacteroidia (68.1%); Cytophagales (68.1%); Spirosomaceae (68.1%); unclassified_Spirosomaceae (68.1%)	ASV3688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0
2933	Root (50.9%); unclassified_Root (50.9%)	ASV3689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6
2934	Root (97%); Bacteria (97%); Bacteroidota (97%); Bacteroidia (97%); Sphingobacteriales (97%); Sphingobacteriaceae (97%); Pedobacter (78.8%)	ASV369	283	56	110	37	40	350	18	43	41	0	19	63	518	38	689	296	46	288	577	0	0	34	0	0	0	0	0	45	0	0	339	564	80
2935	Root (90.8%); Archaea (90.8%); Crenarchaeota (90.8%); Nitrososphaeria (90.8%); Nitrososphaerales (90.8%); Nitrososphaeraceae (90.8%); Candidatus Nitrocosmicus (86.4%)	ASV3690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0
2936	Root (53.1%); unclassified_Root (53.1%)	ASV3691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
2937	Root (83.8%); Bacteria (83.8%); Proteobacteria (83.8%); Alphaproteobacteria (83.8%); Caulobacterales (78.9%); Caulobacteraceae (77.5%); Asticcacaulis (73.8%)	ASV3692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
2938	Root (89.2%); Bacteria (89.2%); Proteobacteria (89.2%); Alphaproteobacteria (89.2%); Sphingomonadales (88.1%); Sphingomonadaceae (88.1%); Sphingomonas (60.2%)	ASV3693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
2939	Root (86.3%); Bacteria (86.3%); Verrucomicrobiota (85.7%); Verrucomicrobiae (85.7%); Opitutales (85.7%); Opitutaceae (85.7%); unclassified_Opitutaceae (85.7%)	ASV3694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
2940	Root (100%); Bacteria (100%); Planctomycetota (100%); vadinHA49 (100%)	ASV3695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
2941	Root (91.2%); Bacteria (91.2%); Bdellovibrionota (91.2%); Bdellovibrionia (91.2%); Bacteriovoracales (91.2%); Bacteriovoracaceae (91.2%); Bacteriovorax (89.2%)	ASV3696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
2942	Root (82.8%); Bacteria (82.8%); Proteobacteria (82.1%); Gammaproteobacteria (81.2%); Oceanospirillales (67.3%); Halomonadaceae (66.6%); Halomonas (66.6%)	ASV3697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
2943	Root (49.4%); unclassified_Root (49.4%)	ASV3698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
2944	Root (48.4%); unclassified_Root (48.4%)	ASV3699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
2945	Root (98.7%); Bacteria (98.7%); Proteobacteria (98.7%); Gammaproteobacteria (98.7%); Enterobacterales (98.7%); Morganellaceae (65.9%); unclassified_Morganellaceae (65.9%)	ASV37	17	12	18	0	0	191	0	41	0	0	13124	51040	56	0	0	0	0	99	510	1304	0	0	0	68	0	0	0	0	0	0	0	0	0
2946	Root (88.2%); Bacteria (88.2%); Verrucomicrobiota (88.2%); Verrucomicrobiae (88.2%); Opitutales (88.2%); Opitutaceae (88.2%); Diplosphaera (66.9%)	ASV370	32	40	111	130	0	0	437	1029	523	0	13	0	0	0	0	0	0	0	0	111	481	0	0	101	0	430	0	0	36	51	58	883	93
2947	Root (70.6%); Bacteria (70.6%); Cyanobacteria (70.6%); Cyanobacteriia (70.6%); Chloroplast (68.1%)	ASV3700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
2948	Root (27%); unclassified_Root (27%)	ASV3701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
2949	Root (62.5%); Bacteria (62.5%); unclassified_Bacteria (62.5%)	ASV3702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
2950	Root (100%); Bacteria (100%); Proteobacteria (100%); Gammaproteobacteria (100%); Burkholderiales (100%); Oxalobacteraceae (96%); Massilia (76.3%)	ASV3703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
2951	Root (35%); unclassified_Root (35%)	ASV3704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	0	0	0
2952	Root (89.9%); Bacteria (89.9%); Proteobacteria (89.9%); Alphaproteobacteria (88.5%); Caedibacterales (87.8%); Caedibacteraceae (87.8%); Caedibacter (87.8%)	ASV3705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0
2953	Root (95.7%); Bacteria (95.7%); Abditibacteriota (95.7%); Abditibacteria (95.7%); Abditibacteriales (95.7%); Abditibacteriaceae (95.7%); Abditibacterium (95.7%)	ASV3706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
2954	Root (92.6%); Bacteria (92.6%); Acidobacteriota (60.8%); Vicinamibacteria (60.8%); Vicinamibacterales (60.8%); Vicinamibacteraceae (60.8%); unclassified_Vicinamibacteraceae (60.8%)	ASV3707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
2955	Root (93%); Bacteria (93%); Bacteroidota (93%); Bacteroidia (93%); Sphingobacteriales (87.1%); Sphingobacteriaceae (87.1%); Mucilaginibacter (72.1%)	ASV3708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
2956	Root (63.7%); Bacteria (63.7%); Bacteroidota (63.7%); Bacteroidia (63.7%); Bacteroidales (63.1%); unclassified_Bacteroidales (63.1%)	ASV3709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
2957	Root (84.1%); Bacteria (84.1%); Bacteroidota (84.1%); Bacteroidia (84.1%); Flavobacteriales (84.1%); Flavobacteriaceae (82.2%); Flavobacterium (71.3%)	ASV371	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	511	211	779	0	0	0	0	0	0	0	111	2802	0	0
2958	Root (78.1%); Bacteria (78.1%); Proteobacteria (72.2%); Alphaproteobacteria (72.2%); unclassified_Alphaproteobacteria (72.2%)	ASV3710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
2959	Root (97%); Bacteria (97%); Proteobacteria (97%); Alphaproteobacteria (97%); Sphingomonadales (96.1%); Sphingomonadaceae (96.1%); unclassified_Sphingomonadaceae (96.1%)	ASV3711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
2960	Root (100%); Bacteria (100%); Proteobacteria (100%); Alphaproteobacteria (100%); Rhizobiales (99.1%); Rhizobiales Incertae Sedis (89.6%); Bauldia (89.6%)	ASV3712	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2961	Root (100%); Bacteria (100%); Proteobacteria (100%); Alphaproteobacteria (100%); Acetobacterales (91%); Acetobacteraceae (91%); Roseomonas (89.9%)	ASV3713	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2962	Root (85.8%); Bacteria (85.8%); Proteobacteria (85.8%); Alphaproteobacteria (85.8%); Rhizobiales (78.9%); unclassified_Rhizobiales (78.9%)	ASV3714	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2963	Root (80.6%); Bacteria (80.6%); Myxococcota (72.3%); Myxococcia (69.8%); Myxococcales (69.8%); Myxococcaceae (69.8%); P3OB-42 (69.8%)	ASV3715	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2964	Root (81.9%); Bacteria (81.9%); Proteobacteria (81.9%); Alphaproteobacteria (81.9%); Sphingomonadales (73.4%); Sphingomonadaceae (73.4%); unclassified_Sphingomonadaceae (73.4%)	ASV3716	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2965	Root (49.5%); unclassified_Root (49.5%)	ASV3717	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2966	Root (100%); Bacteria (100%); Bacteroidota (100%); Bacteroidia (100%); Chitinophagales (100%); Chitinophagaceae (100%); Flavihumibacter (85.7%)	ASV3718	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2967	Root (95.3%); Bacteria (95.3%); Bacteroidota (95.3%); Bacteroidia (95.3%); Sphingobacteriales (95.3%); Sphingobacteriaceae (95.3%); Pedobacter (76.1%)	ASV3719	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2968	Root (100%); Bacteria (100%); Proteobacteria (100%); Gammaproteobacteria (100%); Burkholderiales (100%); Comamonadaceae (97.2%); unclassified_Comamonadaceae (97.2%)	ASV372	0	0	0	0	0	0	0	0	0	0	725	21	0	0	0	0	16	13	35	0	0	0	286	284	182	0	0	0	908	461	1551	0	0
2969	Root (100%); Bacteria (100%); Planctomycetota (100%); Planctomycetes (100%); Planctomycetales (100%); Schlesneriaceae (100%); Schlesneria (100%)	ASV3720	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2970	Root (71%); Bacteria (71%); Planctomycetota (71%); Phycisphaerae (71%); Tepidisphaerales (71%); WD2101 soil group (65.9%)	ASV3721	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2971	Root (39%); unclassified_Root (39%)	ASV3722	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2972	Root (97.4%); Bacteria (97.4%); Proteobacteria (97.4%); Alphaproteobacteria (97.4%); Tistrellales (96.6%); Geminicoccaceae (96.6%); Candidatus Alysiosphaera (95.5%)	ASV3723	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
2973	Root (100%); Bacteria (100%); Proteobacteria (100%); Alphaproteobacteria (100%); Rhizobiales (99.2%); Beijerinckiaceae (99.2%); Microvirga (86%)	ASV3724	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2974	Root (91.7%); Bacteria (91.7%); Myxococcota (91.7%); Myxococcia (91.7%); Myxococcales (91.7%); Anaeromyxobacteraceae (91.7%); Anaeromyxobacter (91.7%)	ASV3725	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2975	Root (95.2%); Bacteria (95.2%); Chloroflexi (95.2%); Chloroflexia (95.2%); Chloroflexales (95.2%); Herpetosiphonaceae (95.2%); Herpetosiphon (95.2%)	ASV3726	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2976	Root (94.4%); Bacteria (94.4%); Actinobacteriota (94.4%); Actinobacteria (94.4%); Propionibacteriales (94.4%); Nocardioidaceae (94.4%); Nocardioides (75.3%)	ASV3727	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2977	Root (100%); Bacteria (100%); Proteobacteria (100%); Gammaproteobacteria (100%); Gammaproteobacteria Incertae Sedis (93.6%); Unknown Family_4 (93.6%); Acidibacter (93.6%)	ASV3728	0	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2978	Root (83.9%); Bacteria (83.9%); Deinococcota (83.9%); Deinococci (83.9%); Deinococcales (83.9%); Deinococcaceae (83.9%); Deinococcus (83.9%)	ASV3729	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
2979	Root (96%); Bacteria (96%); Proteobacteria (96%); Alphaproteobacteria (96%); Rhizobiales (96%); Xanthobacteraceae (94.9%); Xanthobacter (61.1%)	ASV373	0	0	0	8	58	0	0	0	0	0	77	221	535	465	168	422	102	179	2200	0	0	0	0	12	0	0	0	0	0	0	0	0	32
2980	Root (89.9%); Bacteria (89.9%); Bacteroidota (89.9%); Bacteroidia (89.9%); Chitinophagales (89.9%); Chitinophagaceae (89.1%); Terrimonas (68.5%)	ASV3730	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2981	Root (89.6%); Bacteria (89.6%); Bacteroidota (89.6%); Bacteroidia (89.6%); Flavobacteriales (89.6%); Flavobacteriaceae (89.6%); Flavobacterium (65.1%)	ASV3731	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2982	Root (80.7%); Bacteria (80.7%); Bacteroidota (80.7%); Bacteroidia (80.7%); Cytophagales (77.6%); Microscillaceae (75.9%); unclassified_Microscillaceae (75.9%)	ASV3732	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2983	Root (54.4%); unclassified_Root (54.4%)	ASV3733	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2984	Root (100%); Bacteria (100%); Actinobacteriota (100%); Actinobacteria (100%); Micrococcales (90.3%); Intrasporangiaceae (87.4%); unclassified_Intrasporangiaceae (87.4%)	ASV3734	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
2985	Root (75.8%); Bacteria (75.8%); Bdellovibrionota (75.8%); Bdellovibrionia (75.8%); Bdellovibrionales (75.8%); Bdellovibrionaceae (75.8%); Bdellovibrio (75.8%)	ASV3735	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2986	Root (93.3%); Bacteria (93.3%); Proteobacteria (93.3%); Alphaproteobacteria (93.3%); Sphingomonadales (93.3%); Sphingomonadaceae (93.3%); Polymorphobacter (84.4%)	ASV3736	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2987	Root (97%); Bacteria (97%); Proteobacteria (97%); Gammaproteobacteria (97%); Burkholderiales (97%); Comamonadaceae (96%); unclassified_Comamonadaceae (96%)	ASV3737	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
